package,sha256,vercodecom.ulkagames.callbridge,3ACFC65778C34BE3EE18F3154D1CF4E3F5C19EA31E6E1BC5FD1E313100B2D3A4,1108
com.blyts.trucolite.activities,4645794216296EB79ABAF41B4DF5897D66F5127EEDCEB567484B33F4F040FB30,543
com.remalit.kammelna,F534E651357C9E40F9081DFE9BC95B0534D4850EC0A03BE51319223E304C168B,144
com.youdagames.gop3multiplayer,D18E0D6F89BF9F15783E8A7BBA73384B1E10EC10D394C2A3C8150E4CB32E188B,3034
com.joymax.gostop,D792F3680F888720D53A6D1B2DDF9B49B8E8FD5A263D315989F6428FFB1DDF3A,297
net.peakgames.mobile.spades.android,D38E996019C5EB081B896413903AEA495DDD087568BEAAC83E768DE7D9E5A5CB,661
com.juego.trucoargentino,C87A519FE2177BFB38B29339AC297E04B616B29325090442E528E6F3F104FA78,104
com.artoon.indianrummyoffline,652EE93CC0FEE94154624025C14576B962A505624DDB659C10F77DE95955FBBE,83
com.tesseractmobile.solitairefreepack,638CA8AB0B9E4682D8F1479C95AC48BA6169ADECF3541014B4CCE8025D9C8BAE,1603068
com.bombayplay.CardCrack,6677226798109C6432270AF50C783A8903B6BA57D35F3083F5B63F8989492A00,5095
com.middlehut.android.belot,569F739C5F5AB9D0C8C100A60DE51FADB0A5E2823DA80233BC798E8032C3F566,95
com.igg.bzbee.deckheroes,5C8F3C0B77D0B5EE4A8A90974C5382EB3FB575BEFB406E83FC070FB38DC05EF7,13030100
com.betterforsol.solitaire.card.games.free,CD5106F5EF483FCD163FEA76316564FF695836062D8AC5B49A75680DACF8031B,68
com.cardgames.solitaire.fun.free.collection.classic,5D2F3A090827A3221085AF2268607578B519C43D8191AF48978339E95DF96B62,49
com.jogatina.spades,F80432F62F4A91E01C35E9DF638128AD159340B11B91FB0A80FCCFC68BC07977,200088
com.NHNEnt.NDuelgo,E9AB4E06E932BFB6E8E85E45C8539715A41983A8ECF14BA1BA5449C2C6D534AA,196
com.crazy.dragon.hokm,445E20190FE797E40AA3F4F505A5E0B1C4A2D8880F14DDE9EE7043C5D07AA4D2,43
com.plarium.solitaire,E2643CBCCB0CA8A4C7C080891A4E1D286397444E7EBFE387D5FF15E9B7B5C1F4,15250
com.riotgames.legendsofruneterra,C40E311E93F325775488E3501E7AF2116EB99F505A919DB86BDD9826D9B6C561,217011
com.syndevteam.Anotador,EF1CC9FECF9812333FE0C5D856EC4D77215FDB630A98CA275C4E38A628CBCD23,25
it.spaghettiinteractive.scopapiu,BBE52745592A05E5AA911E5F716A68BC87E979CB18087D41DA2A34D05B3EFB27,408058
com.freegame.solitaire.basic2,9B3E55C917B442CF24735734B97212AC4BCF1EB1D0B846581EEDF20AEFA24794,61
com.queensgame.collection,B89B36BCDEE49F8CBA37F5B978E1EBB7214D8A75B215D0A0F1AFB16C68A21C76,116
com.pyrsoftware.pokerstars.net,A2F3F4C195B0E31D52C3E36E752832AA9153E1D0FE069815F59EC8ACD0A92A5F,44262
com.cardgame.solitaire.full,5AE7DEE65FE41366484384A0D57AC403F9494E533E57626B7610E31DDEA7AD66,115
com.playfusion.lightseekers_digital_tcg,A0BE7F2EC834383FD9DD668562D6547A9719630F8029FD29CDD12508B96A244B,201900
com.jdpapps.escoba,304D990EB84BCFB9C3F36686158C62E99EC7BFBD96D5D1D1109B6E2413F7C9F9,137
com.iscoolentertainment.belote,5E8835A6415FE4262518A3201C90905AD706B54094605E87657E4B42F2943D44,656
domino.reznic.net,49327E17CA5A4B7FAD27025D2D1FA1B6F671CC08E83178DB9E21EC35A3605927,39
com.neowiz.games.gostop2018,006C746D0A717FB8EA7C27E080557599C1DE61D4C69437914DC6C3D7C79FED5F,507
com.Nightingale.Solitaire.Card.Games.Free,45397BB5148B57E8C70DE864A5035E284C00848393B2A50A519BC3E2383BF3A4,2530
com.gameinsight.solitaire,EE0825EEFD564C734492E3A0AD0F45FD2E30CE15FCC8400F29BF144EAC05473F,12378
com.mobilityware.solitaire,71FA69812A534EFE1D8CA4938A5315C995A23BDF80D578E27A545DB68F60DD9F,3850
com.solitaire.klondike.patience.ocean.aquarium,2FCF9406EBBA5B3824D3F48BD173FC338F867EBAA3238BFEC23BB04E676E3EF1,202
com.brainium.freecellfree,00933D5F42F67E77AA5DA12C1DA5D345AD5629D2A83ACAF979913EFC72210270,4000110
air.com.lalaplay.rummy45,AF7925F9631C3E9877984C7CC1E09320391AB80831CE2A69D7029A3632465658,9000009
air.com.fs.monsterbattles,009B01AA54046081CDFCE11524DF2CEEE63519B80AA0900091F2C7E2D8118565,2005001
uk.co.aifactory.spadesfree,3BEE083F0031B2A64B15B4E2E39CF7FD19C8EB3AA9F73F48B71E9312C51DDAA9,186
com.comunix.pokerface,3609C4F3173C5FF00ED56A66B1C7E3FEA3AA3481BBD582BC9F83E02AC54668E0,420
com.cardgame.solitaire,AE799F1B78B8FB4120652569B509A2D16811015597B79FB6333A6384FD97D02F,35
com.kathleenOswald.solitaireGooglePlay,F5AD1D0F4101CEF4C9B4C62D005FF6B37CC81245659ECEEB3D0AC5A52186A8AA,7167
com.bigfishgames.fairwaysolitaireuniversalf2pgoogle,027C2DDDD2AF9185DE7CA006C99B242F962E7417F89BE50ED7A9DF770ACC5914,154
com.zlevelapps.cardgame29,E0B18DF0253D84883B17A08018FE24DB8E41CC7F51D167D7029977CFE7C81EBA,91
air.br.com.buraco.mobile,CC1169373D8E9EDFEA1FCCE10C31B15F936914C328ADEBF17F19F69ED79BDD9E,108012037
com.youdagames.monopolypoker,2E9CA4BD7F9D389B9740B8EC9BD9D988530DD1926A2533B18E800B52F43664F4,117
br.com.delotech.trucoindie,A7F03E6E52B0C36D9BB87F0F5F6491153F64CF7B687B6821EF2B6D6F9C6CA288,702022
com.karmangames.spades,A2DA2E5F42F1B81462AD51165C6F3115961D97DB37F0C5E373B62741509805B3,20080
com.kooapps.solitaireandroid,4EC586EF586B93A6297D6EA7EDB8E1488F743E236F6010F5A21DB066450495EF,217
